label,associatedSequences,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,identifiedBy,decimalLatitude,decimalLongitude,country,stateProvince,waterBody,eventDate,verbatimLocality,recordedBy
MZ051769,MZ051769.1,NA,SU08-780,NA,NA,NA,NA,Acnodon oligacanthus (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,oligacanthus,species,NA,Raphael Covain,3.366,-55.4321,Suriname,Sipaliwini,Maroni,2008-10-31,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Kumaru Konde Sula",Covain R. et al.
MZ051773,MZ051773.1,NA,GFSU14-141,NA,NA,NA,NA,"Tometes lebaili Jégu, Keith & Belmont-Jégu 2002",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,lebaili,species,NA,Raphael Covain,2.6769,-53.9993,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-23,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Saut Wayo",Covain R. et al.
MZ051788,MZ051788.1,NA,GFSU14-308,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,2.8586,-53.9773,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-22,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Langa Sula",Covain R. et al.
MZ051799,MZ051799.1,NA,GFSU14-061,NA,NA,NA,NA,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,Raphael Covain,2.6769,-53.9993,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-23,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Saut Wayo",Covain R. et al.
MZ051828,MZ051828.1,NA,SU08-426,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-29,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Weyu Camp",Covain R. et al.
MZ051829,MZ051829.1,NA,SU08-297,NA,NA,NA,NA,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-28,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Weyu Camp",Covain R. et al.
MZ051848,MZ051848.1,NA,GF15-311,NA,NA,NA,NA,Acnodon oligacanthus (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,oligacanthus,species,NA,Raphael Covain,3.3901,-53.926,French Guiana,Maripasoula,Maroni,2015-12-06,"French Guiana: Maripasoula, Maroni River, Cayode, Tampok River, tributary of Lawa River",Covain R. et al.
MZ051854,MZ051854.1,NA,GF15-017,NA,NA,NA,NA,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,Raphael Covain,3.3833,-54.0553,French Guiana,Maripasoula,Maroni,2015-11-19,"French Guiana: Maripasoula, Maroni River, Taluen (Opoya), Lawa River",Covain R. et al.
MZ051862,MZ051862.1,NA,SU08-1259 (2),NA,NA,NA,NA,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,Raphael Covain,3.366,-55.4321,Suriname,Sipaliwini,Maroni,2008-10-27,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Kumaru Konde Sula",Covain R. et al.
MZ051866,MZ051866.1,NA,SU08-1259 (1),NA,NA,NA,NA,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,Raphael Covain,3.366,-55.4321,Suriname,Sipaliwini,Maroni,2008-10-27,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Kumaru Konde Sula",Covain R. et al.
MZ051873,MZ051873.1,NA,PAG-6622,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ051878,MZ051878.1,NA,GFSU14-146,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,2.6769,-53.9993,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-23,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Saut Wayo",Covain R. et al.
MZ051879,MZ051879.1,NA,PAG-6619,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ051885,MZ051885.1,NA,GF15-129,NA,NA,NA,NA,"Myleus planquettei (Jégu, Keith & Le Bail 2003)",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,planquettei,species,NA,Raphael Covain,2.8586,-53.9773,French Guiana,St-Laurent-du-Maroni,Maroni,2015-11-24,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Langa Sula",Covain R. et al.
MZ051898,MZ051898.1,NA,GF15-214,NA,NA,NA,NA,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,Raphael Covain,3.3901,-53.926,French Guiana,Maripasoula,Maroni,2015-12-04,"French Guiana: Maripasoula, Maroni River, Cayode, Tampok River, tributary of Lawa River",Covain R. et al.
MZ051908,MZ051908.1,NA,GFSU14-020,NA,NA,NA,NA,Acnodon oligacanthus (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,oligacanthus,species,NA,Raphael Covain,2.8586,-53.9773,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-22,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Langa Sula",Covain R. et al.
MZ051909,MZ051909.1,NA,PAG-6234,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ051911,MZ051911.1,NA,GF15-308,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.3901,-53.926,French Guiana,Maripasoula,Maroni,2015-12-06,"French Guiana: Maripasoula, Maroni River, Cayode, Tampok River, tributary of Lawa River",Covain R. et al.
MZ051922,MZ051922.1,NA,PAG-6268,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ051930,MZ051930.1,NA,SU08-411,NA,NA,NA,NA,Acnodon oligacanthus (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,oligacanthus,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-29,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Weyu Camp",Covain R. et al.
MZ051935,MZ051935.1,NA,SU08-435,NA,NA,NA,NA,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-28,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Weyu Camp",Covain R. et al.
MZ052014,MZ052014.1,NA,GFSU14-311,NA,NA,NA,NA,Acnodon oligacanthus (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,oligacanthus,species,NA,Raphael Covain,2.8586,-53.9773,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-22,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Langa Sula",Covain R. et al.
MZ052029,MZ052029.1,NA,GFSU14-119,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,2.6769,-53.9993,French Guiana,St-Laurent-du-Maroni,Maroni,2014-09-23,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Saut Wayo",Covain R. et al.
MZ052036,MZ052036.1,NA,PAG-6265,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ052037,MZ052037.1,NA,PAG-6669,NA,NA,NA,NA,Myloplus rubripinnis (Müller & Troschel 1844),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rubripinnis,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ052046,MZ052046.1,NA,GFSU14e-1501,NA,NA,NA,NA,"Tometes lebaili Jégu, Keith & Belmont-Jégu 2002",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,lebaili,species,NA,Raphael Covain,2.938,-54.1724,French Guiana,St-Laurent-du-Maroni,Maroni,2014-10-07,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Litany River, Sector Apsik","Hydreco,M. et al."
MZ052068,MZ052068.1,NA,SU08-427,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-29,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Weyu Camp",Covain R. et al.
1584,NA,NA,1584,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Farias, I. P.",-6.169877,-57.68885,Brazil,Pará,Tapajós,2008-10-20,"Jacareacanga, upper Tapajos river",Natasha Verdasca
1585,NA,NA,1585,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Farias, I. P.",-6.169877,-57.68885,Brazil,Pará,Tapajós,2008-10-20,"Jacareacanga, upper Tapajos river",Natasha Verdasca
1586,NA,NA,1586,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Farias, I. P.",-6.169877,-57.68885,Brazil,Pará,Tapajós,2008-10-20,"Jacareacanga, upper Tapajos river",Natasha Verdasca
1629,NA,NA,1629,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Farias, I. P.",-6.169877,-57.68885,Brazil,Pará,Tapajós,2008-10-20,"Jacareacanga, upper Tapajos river",Natasha Verdasca
6187,NA,NA,6187,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Willis, S.",-11.588839,-50.69516,Brazil,Pará,Tapajós,2008-07-29,Downstream of São Félix - MT,Natasha Verdasca
12648,NA,NA,12648,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Machado, V.",1.43216,-60.82936,Brazil,Roraima,Branco,2013-05-27,"rio Itã, bacia do rio Branco - RR",Valeria Machado
13150,NA,NA,13150,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Machado, V.",-4.71405,-61.33689,Brazil,Amazonas,Amazonas,2013-08-23,"rio Preto do Igapó Açu, interfluvio Purus - Madeira",Valeria Machado
13151,NA,NA,13151,UFAM,CTGA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Machado, V.",-4.71405,-61.33689,Brazil,Amazonas,Amazonas,2013-08-23,"rio Preto do Igapó Açu, interfluvio Purus - Madeira",Valeria Machado
14634,NA,NA,14634,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Machado, V.",0.88488,-61.65005,Brazil,Roraima,Branco,2013-12-12,"rio Agua Boa do Univini, igarapé Quitauau",Valeria Machado
14635,NA,NA,14635,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Machado, V.",0.88488,-61.65005,Brazil,Roraima,Branco,2013-12-12,"rio Agua Boa do Univini, igarapé Quitauau",Valeria Machado
20768,NA,GUHE 2353,20768,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Zuanon, J.",-11.4893,-55.57702,Brazil,Mato Grosso,Teles Pires,2017-11-13,TP3 / TP3 / Teles Pires / Sinop / Mato Grosso,Valeria Machado
20770,NA,GUHE 2363,20770,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Zuanon, J.",-11.4893,-55.57702,Brazil,Mato Grosso,Teles Pires,2017-11-14,TP3 / TP3 / Teles Pires / Sinop / Mato Grosso,Valeria Machado
22278,NA,NA,NA,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-3.70561,-59.81303,Brazil,NA,Madeira,2021-09-26,"lago do Juma, Paraná do Mamori, interfluvio Purus - Madeira",NA
A3735,NA,NA,A3735,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Zuanon, J.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3736,NA,NA,A3736,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3737,NA,NA,A3737,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3738,NA,NA,A3738,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3739,NA,NA,A3739,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3740,NA,NA,A3740,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3741,NA,NA,A3741,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3742,NA,NA,A3742,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3743,NA,NA,A3743,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
A3744,NA,NA,A3744,UFAM,CTGA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Pereira, V.",NA,NA,Brazil,Roraima,Branco,NA,NA,Valeria Machado
ANSP180369,NA,ANSP180369,ANSP180369,ANSP,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj, M. H. | Salcedo, N. J. | Sidlauskas, B.",-3.77916,-73.36833,Peru,Loreto,Nanay,2003-08-14,"Rio Nanay (Amazonas Dr.), large sandy beach on downstream end of island upstream from Santa Clara, SW of Iquitos.",Mark Sabaj
ANSP180812,NA,ANSP180812,ANSP180812,ANSP,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj, M. H. | Lujan, N. K. | Werneke, D. C. | Arce, M. et al.",3.10027,-66.46277,Venezuela,Amazonas,Orinoco,2005-03-04,"Rio Orinoco, bedrock outcrop, 52.9 km SE of San Antonio, 102 km W of La Esmerelda.",Mark Sabaj
ANSP188750,NA,ANSP188750,ANSP188750,ANSP,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj, M. H. | Lujan, N. K. | Werneke, D. C. | Arce, M. et al.",2.36277,-66.56472,Venezuela,Amazonas,Cassiquiare,2005-03-09,"Rio Casiquiare, bedrock riffle and outcrop, 74.6 km NE of San Carlos de Rio Negro.",Mark Sabaj
ANSP188823,NA,ANSP188823,ANSP188823,ANSP,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj, M. H. | Salcedo, N. J. | Sidlauskas, B.",-3.77916,-73.36833,Peru,Loreto,Nanay,2003-08-14,"Rio Nanay (Amazonas Dr.), large sandy beach on downstream end of island upstream from Santa Clara, SW of Iquitos.",Mark Sabaj
MZ97639,NA,MZ97639,MZ97639,NA,NA,,,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,NA,NA,Brazil,Pará,Tapajós,NA,NA,Valeria Machado
P23608,NA,INPA 40279,P23608,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.5194,-51.70972,Brazil,Pará,Xingu,2013-09-15,"rio Bacajá, primeira corredeira principal, à 1,7 km acima da confluência com rio Xingu.","L. Rapp Py-Daniel, et al."
P24617,NA,ANSP 195069,P24617,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.13,-51.61388,Brazil,Pará,Xingu,2013-10-01,"rio Xingu, abaixo de Volta Grande, abaixo da cachoeira Tamaracá, entrada da margem direita do rio, paralela à BR-230","L. Rapp Py-Daniel, et al."
P24618,NA,ANSP 195069,P24618,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.13,-51.61388,Brazil,Pará,Xingu,2013-10-01,"rio Xingu, abaixo de Volta Grande, abaixo da cachoeira Tamaracá, entrada da margem direita do rio, paralela à BR-230","L. Rapp Py-Daniel, et al."
P25819,NA,ANSP 198674,P25819,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.5622,-52.35611,Brazil,Pará,Xingu,2014-11-03,"Rio Xingu, lagoa rasa na ilha de Boa Esperança, aprox. 40 km de Altamira","L. Rapp Py-Daniel, et al."
P25831,NA,INPA 47568,P25831,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.5622,-52.35611,Brazil,Pará,Xingu,2014-11-03,"Rio Xingu, lagoa rasa na ilha de Boa Esperança, aprox. 40 km de Altamira","L. Rapp Py-Daniel, et al."
P25832,NA,INPA 47568,P25832,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.5622,-52.35611,Brazil,Pará,Xingu,2014-11-03,"Rio Xingu, lagoa rasa na ilha de Boa Esperança, aprox. 40 km de Altamira","L. Rapp Py-Daniel, et al."
P26088,NA,ANSP 197585,P26088,INPA,NA,PreservedSpecimen,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.408,-51.7175,Brazil,Pará,Xingu,2014-11-08,"Rio Xingu, aprox. 3.5km acima da Praia do Caju","L. Rapp Py-Daniel, et al."
P30683,NA,ANSP 198720,P30683,INPA,NA,,,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.6095,-52.34913,Brazil,Pará,Xingu,2014-11-03,"rio Xingu, along shore at campsite 2, ca. 45 km south-southwest of Altamira","L. Rapp Py-Daniel, et al."
P30684,NA,ANSP 198720,P30684,INPA,NA,,,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Sabaj-Pérez, M. et al.",-3.6095,-52.34913,Brazil,Pará,Xingu,2014-11-03,"rio Xingu, along shore at campsite 2, ca. 45 km south-southwest of Altamira","L. Rapp Py-Daniel, et al."
VHE146,NA,NA,VHE146,NA,NA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Ota, R.",-55.688793,-11.619527,Brazil,Mato Grosso,Teles Pires,NA,NA,Valeria Machado
VHE271,NA,NA,VHE271,NA,NA,,Other material,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,"Ota, R.",-55.688793,-11.619527,Brazil,Mato Grosso,Teles Pires,NA,NA,Valeria Machado
